time,open,high,low,close,Volume,Volume MA,Histogram,MACD,Signal
2010-05-26T07:00:00Z,26466.23,27047.51,26466.23,27047.51,NaN,NaN,-78.54339244392605,-492.7318994771849,-414.1885070332589
2010-05-27T07:00:00Z,27066.75,27449.74,27039.68,27449.74,NaN,NaN,-7.963921394599538,-424.1434087765083,-416.17948738190876
2010-05-28T07:00:00Z,27428.561,27516.68,27149.561,27202.721,NaN,NaN,24.721459073020185,-385.2776635406335,-409.9991226136537
2010-05-31T07:00:00Z,27169.381,27341.631,27047.381,27145.359,NaN,NaN,43.989257501215775,-355.012550737134,-399.0018082383498
2010-06-01T07:00:00Z,27194.25,27357.381,26741.24,27309.061,NaN,NaN,67.84465323495925,-314.19599169465073,-382.04064492961
2010-06-02T07:00:00Z,27115.73,27277.92,27028.381,27248.109,NaN,NaN,78.8334016841751,-283.4988928243911,-362.3322945085662
2010-06-03T07:00:00Z,27574.93,27698.43,27070.881,27135.779,NaN,NaN,77.72303533165439,-265.17850034399817,-342.90153567565255
2010-06-04T07:00:00Z,27157.52,27266.34,26433.75,26558.141,NaN,NaN,39.21536942426093,-293.8823238953264,-333.09769331958734
2010-06-07T07:00:00Z,26233.141,26487.811,26193.369,26193.369,NaN,NaN,-7.218332793430932,-342.12060931137603,-334.9022765179451
2010-06-08T07:00:00Z,26419.24,26469.211,25977.881,26019.711,NaN,NaN,-43.97288857586835,-389.86838723778055,-345.8954986619122
2010-06-09T07:00:00Z,26186.83,26650.859,26153.869,26650.859,NaN,NaN,-21.272946486471994,-372.4866817700022,-351.2137352835302
2010-06-10T07:00:00Z,26720.869,27133.869,26560.82,27133.869,NaN,NaN,28.096618835252173,-316.09296173946495,-344.1895805747171
2010-06-11T07:00:00Z,27197.449,27227.279,26747.949,26849.17,NaN,NaN,42.53672037955397,-291.01868010027465,-333.5554004798286
2010-06-14T07:00:00Z,27074.551,27446.09,27074.551,27446.09,NaN,NaN,90.49265190746803,-220.43958559549355,-310.9322375029616
2010-06-15T07:00:00Z,27235.779,27707.641,27213.99,27682.721,NaN,NaN,133.7426738477917,-143.75389519322198,-277.4965690410137
2010-06-17T07:00:00Z,27688.23,27972.721,27600.961,27799.029,NaN,NaN,163.79232583925196,-72.75616174194874,-236.5484875812007
2010-06-18T07:00:00Z,27879.061,28052.08,27607.609,27761.699,NaN,NaN,173.81485519235497,-19.279918590757006,-193.09477378311198
2010-06-21T07:00:00Z,28121.35,28214.75,28008.77,28029.33,NaN,NaN,189.82511387682456,44.18661856291874,-145.63849531390582
2010-06-22T07:00:00Z,27803.119,27917.51,27699.17,27917.51,NaN,NaN,184.1007549031928,84.4874483150852,-99.6133065881076
2010-06-23T07:00:00Z,27703.051,27914.619,27518.83,27617.91,NaN,NaN,152.65035523556577,91.19963745634959,-61.45071777921616
2010-06-24T07:00:00Z,27765.92,27765.92,27385.84,27413.65,NaN,NaN,112.46050860787912,79.12491798063274,-33.335590627246376
2010-06-25T07:00:00Z,27345.391,27507.26,27217.34,27258.07,NaN,NaN,71.75008773474985,56.35201904119094,-15.398068693558912
2010-06-28T07:00:00Z,27440.131,27440.131,27114.74,27289.721,NaN,NaN,44.632600593472034,40.39268204828113,-4.239918545190903
2010-06-29T07:00:00Z,27068.631,27068.631,26574.09,26698.699,NaN,NaN,-12.382818445437806,-19.71844160198816,-7.335623156550355
2010-06-30T07:00:00Z,26640.65,26709.52,26243.33,26258.82,NaN,NaN,-75.47502338863706,-101.67940239234667,-26.20437900370962
2010-07-01T07:00:00Z,26193.539,26351.74,25973.199,26009.529,NaN,NaN,-126.7337386146799,-184.6215522720595,-57.887813657379596
2010-07-02T07:00:00Z,26178.051,26363.5,25969.631,26314.561,NaN,NaN,-132.22393449933793,-223.167731781552,-90.94379728221408
2010-07-05T07:00:00Z,26361.109,26385.391,26168.18,26182.67,NaN,NaN,-136.32154403932088,-261.3457273313652,-125.02418329204431
2010-07-06T07:00:00Z,26327.73,26723.869,26325.82,26723.869,NaN,NaN,-96.06576826136978,-245.10639361875656,-149.04062535738677
2010-07-07T07:00:00Z,26541.439,26854.92,26443.279,26854.92,NaN,NaN,-56.07615798130479,-219.13582283401774,-163.05966485271296
2010-07-08T07:00:00Z,27078.721,27153.66,26925.08,27061.189,NaN,NaN,-13.421650585296845,-179.83672808433403,-166.41507749903718
2010-07-09T07:00:00Z,27200.9,27282.34,27100.82,27272.311,NaN,NaN,29.007440713530798,-130.1557766071237,-159.1632173206545
2010-07-12T07:00:00Z,27106.039,27307.48,27038.84,27192.311,NaN,NaN,50.42620274213118,-96.13046389299052,-146.5566666351217
2010-07-13T07:00:00Z,27110.66,27556.551,27058.77,27495.939,NaN,NaN,81.92060174232992,-44.15591445720929,-126.07651619953921
2010-07-14T07:00:00Z,27596.551,27679.32,27303.67,27443.67,NaN,NaN,95.17999763926098,-7.101519150462991,-102.28151678972397
2010-07-15T07:00:00Z,27356.779,27761.859,27309.52,27474.68,NaN,NaN,101.41270417626923,24.484363430612575,-76.92834074565666
2010-07-16T07:00:00Z,27595.84,27939.939,27342.789,27529.83,NaN,NaN,104.22390751440233,53.35154364734626,-50.872363867056066
2010-07-19T07:00:00Z,27366.48,27561.939,27271.039,27329.75,NaN,NaN,88.21748130499603,59.39948776418896,-28.81799354080706
2010-07-20T07:00:00Z,27492.939,27551.061,27075.141,27349.609,NaN,NaN,75.09054044245788,65.04518201226529,-10.04535843019259
2010-07-21T07:00:00Z,27551.869,27908.609,27551.869,27833.52,NaN,NaN,93.90010914068438,107.32977799566288,13.429668854978505
2010-07-22T07:00:00Z,27649.869,28292.16,27649.869,28274.029,NaN,NaN,128.75700305830827,174.37592267786385,45.618919619555584
2010-07-23T07:00:00Z,28267.24,28512.949,28229.029,28424.17,NaN,NaN,153.0207228954066,236.89482323881384,83.87410034340724
2010-07-26T07:00:00Z,28573.471,28698.34,28423.68,28499,NaN,NaN,164.21796489479948,289.1465564619066,124.9285915671071
2010-07-27T07:00:00Z,28563.221,28761.029,28290.471,28461.48,NaN,NaN,159.09421330729893,323.79635820123076,164.70214489393183
2010-07-28T07:00:00Z,28615.789,28659.061,28276.789,28367.26,NaN,NaN,140.02830522250036,339.7375264220573,199.7092211995569
2010-07-29T07:00:00Z,28469.529,28550.07,28356.971,28550.07,NaN,NaN,130.5834445313623,362.93852686375976,232.35508233239747
2010-07-30T07:00:00Z,28443.461,28485.25,28084.66,28355.211,NaN,NaN,103.26440579947894,361.43558958174617,258.17118378226724
2010-08-02T07:00:00Z,28435.641,28890.01,28435.641,28883.189,NaN,NaN,112.06869589683663,398.25705365331305,286.1883577564764
2010-08-03T07:00:00Z,28888.811,28908.59,28594.98,28627.17,NaN,NaN,92.76456903670942,402.1440690523632,309.3795000156538
2010-08-04T07:00:00Z,28623,28659.221,28459.67,28540.461,NaN,NaN,67.4481246505191,393.68965582880264,326.24153117828354
2010-08-05T07:00:00Z,28595.98,28740.59,28460.369,28527.881,NaN,NaN,44.267417646809804,381.57580323679576,337.30838558998596
2010-08-06T07:00:00Z,28646.24,28716.061,28282.119,28282.119,NaN,NaN,8.65849554024453,348.1315050152916,339.4730094750471
2010-08-10T07:00:00Z,28268.061,28305.609,27917.699,27917.699,NaN,NaN,-40.46572329652446,288.89085535439153,329.356578650916
2010-08-11T07:00:00Z,27886.891,27911.221,27461.76,27461.76,NaN,NaN,-101.23419476979092,202.81383518867733,304.04802995846825
2010-08-12T07:00:00Z,27424.391,27539.6,27193.68,27467.15,NaN,NaN,-136.4438022803933,133.4932771079766,269.9370793883699
2010-08-13T07:00:00Z,27702.279,27742.051,27355.43,27526.23,NaN,NaN,-150.05050981434027,82.37394212044455,232.42445193478483
2010-08-16T07:00:00Z,27624.25,27649,27364.439,27583.09,NaN,NaN,-149.2033318174071,45.92028716302593,195.12361898043304
2010-08-17T07:00:00Z,27633.1,27757.289,27580.779,27680.73,NaN,NaN,-136.39859995407747,24.625369037836208,161.02396899191368
2010-08-18T07:00:00Z,27628.59,27652.32,27282.529,27287.09,NaN,NaN,-147.81181206714476,-23.740796092017263,124.0710159751275
2010-08-19T07:00:00Z,27462.551,27491.061,27078.15,27148.75,NaN,NaN,-157.17652025506433,-72.39963434370293,84.7768859113614
2010-08-20T07:00:00Z,27152.9,27209.15,26852.199,26989.631,NaN,NaN,-165.734182544426,-122.39084226917112,43.343340275254896
2010-08-23T07:00:00Z,27061.85,27444.1,26974.57,27361.699,NaN,NaN,-139.06054218466056,-130.4823374555708,8.578204729089755
2010-08-24T07:00:00Z,27126.961,27152.471,26853.51,27069.73,NaN,NaN,-133.7632230957339,-158.6258241405776,-24.862601044843714
2010-08-25T07:00:00Z,26906.051,27042.689,26431.711,26470.471,NaN,NaN,-161.44751874283145,-226.67199947338304,-65.22448073055159
2010-08-26T07:00:00Z,26665.131,26925.551,26525.35,26873.08,NaN,NaN,-144.04794825609633,-245.284416050672,-101.23646779457567
2010-08-27T07:00:00Z,26861.66,26908.43,26640.039,26738.91,NaN,NaN,-133.2304654870455,-267.77454965338256,-134.54408416633706
2010-08-30T07:00:00Z,27051.721,27182.721,27039.811,27142,NaN,NaN,-92.51524086173418,-250.1881352435048,-157.67289438177062
2010-08-31T07:00:00Z,26786.789,27255.27,26723.23,27253.869,NaN,NaN,-53.56923313681477,-224.63443580278908,-171.0652026659743
2010-09-01T07:00:00Z,27333.75,27979.26,27310.381,27979.26,NaN,NaN,21.501885489200333,-144.1878458044739,-165.68973129367424
2010-09-02T07:00:00Z,27946.471,28047.131,27823.83,27840.98,NaN,NaN,60.11369900732228,-90.54760753452138,-150.66130654184366
2010-09-03T07:00:00Z,27911.82,28099.73,27839.5,27942.891,NaN,NaN,89.04084856055957,-39.360245841144206,-128.40109440170377
2010-09-06T07:00:00Z,28038.67,28131.551,27883.881,27980.6,NaN,NaN,106.08126562689515,4.200487631915166,-101.88077799497998
2010-09-07T07:00:00Z,27905.67,27938.881,27613.07,27665.289,NaN,NaN,92.0073298908346,13.128384368563275,-78.87894552227132
2010-09-08T07:00:00Z,27644.65,27911.141,27602.721,27911.141,NaN,NaN,94.77170793569746,39.58568939735051,-55.18601853834696
2010-09-09T07:00:00Z,27871.68,28207.92,27830.52,27984.93,NaN,NaN,96.74843899887519,65.74953021024703,-30.998908788628157
2010-09-10T07:00:00Z,27960.26,28095.279,27942.09,28087.1,NaN,NaN,99.71856453859968,93.64929688462144,-6.069267653978237
2010-09-13T07:00:00Z,28266.43,28491.34,28257.539,28491.34,NaN,NaN,122.20575453210756,146.6879255111562,24.482170979048654
2010-09-14T07:00:00Z,28502.301,28561.17,28345.35,28502.189,NaN,NaN,130.36322053794564,187.4361966514807,57.07297611353507
2010-09-15T07:00:00Z,28460.211,28531.359,28313.609,28502.08,NaN,NaN,128.11502720410522,217.21676011866657,89.10173291456137
2010-09-16T07:00:00Z,28394.34,28502.391,28349.91,28464.93,NaN,NaN,116.80675204932939,235.1101729762231,118.30342092689372
2010-09-17T07:00:00Z,28611.609,28746.9,28285.301,28413.561,NaN,NaN,99.23894202447102,242.3520984574825,143.11315643301148
2010-09-20T07:00:00Z,28423.311,28718.211,28402.16,28710.93,NaN,NaN,100.69816926292131,268.9858680116631,168.2876987487418
2010-09-21T07:00:00Z,28667.199,28803.449,28639.141,28724.74,NaN,NaN,95.68109530857893,287.8890678844655,192.20797257588654
2010-09-22T07:00:00Z,28745.52,28804.881,28489.211,28722.721,NaN,NaN,85.63955816932884,299.2574202875476,213.61786211821874
2010-09-23T07:00:00Z,28751.49,28776.221,28523.18,28714.77,NaN,NaN,72.40142255756376,304.11964031517346,231.7182177576097
2010-09-27T07:00:00Z,29006.93,29109.98,28934.189,28959.42,NaN,NaN,73.80907410607975,323.9795603902094,250.17048628412962
2010-09-28T07:00:00Z,28820.85,29017.33,28714.68,28972.471,NaN,NaN,69.37429695796686,336.8883574815882,267.5140605236213
2010-09-29T07:00:00Z,29079.16,29160.18,28968.18,29069.83,NaN,NaN,66.73229858107936,350.9294337499705,284.1971351688911
2010-09-30T07:00:00Z,29030.41,29456.039,28996.17,29456.039,NaN,NaN,83.6341129134239,388.739776310671,305.1056633972471
2010-10-01T07:00:00Z,29325.211,29407.369,29210.25,29266.73,NaN,NaN,74.98075608332908,398.8316085014085,323.8508524180794
2010-10-04T07:00:00Z,29279.029,29411.49,29238.17,29294.971,NaN,NaN,64.47617277195997,404.44606838302934,339.9698956110694
2010-10-05T07:00:00Z,29210.52,29569.039,29152.029,29569.039,NaN,NaN,68.9030947848895,426.0987640921812,357.1956693072917
2010-10-06T07:00:00Z,29678.35,29846.59,29643.369,29697.98,NaN,NaN,73.03801830916336,448.4931921937459,375.45517388458256
2010-10-07T07:00:00Z,29760.641,29859.83,29505.66,29524.109,NaN,NaN,57.28194048015973,447.05759948478226,389.7756590046225
2010-10-08T07:00:00Z,29531.99,29647.99,29405.971,29647.99,NaN,NaN,48.75580789887783,450.7204188782198,401.96461097934196
2010-10-11T07:00:00Z,29657.119,29830.93,29635.779,29747.109,NaN,NaN,43.516841550285676,456.3606629171991,412.8438213669134
2010-10-12T07:00:00Z,29622.619,29792.9,29472.051,29779.15,NaN,NaN,36.232897648320716,458.1349434273143,421.90204577899357
2010-10-13T07:00:00Z,29874.51,30267.461,29858.51,30267.461,NaN,NaN,57.08454117637473,493.25772224946195,436.1731810730872
2010-10-14T07:00:00Z,30452.35,30498.891,30089.141,30251.34,NaN,NaN,62.15616920797464,513.8683925830555,451.7122233750809
2010-10-15T07:00:00Z,30278.9,30299.439,29965,30065.99,NaN,NaN,46.129860201495944,509.37454862695085,463.2446884254549
2010-10-18T07:00:00Z,29937.039,30177.051,29839.84,30177.051,NaN,NaN,36.531016862196054,508.9084595032,472.37744264100394
2010-10-19T07:00:00Z,30189.33,30442.98,29959.561,30003.08,NaN,NaN,13.190633781392307,488.8657348677443,475.675101086352
2010-10-20T07:00:00Z,29909.34,30081.4,29889.84,30080.5,NaN,NaN,-1.5260165400630399,473.76758041127323,475.29359695133627
2010-10-21T07:00:00Z,30083.25,30443.35,30056.74,30439.461,NaN,NaN,7.904759879804772,485.1745468010922,477.26978692128745
2010-10-22T07:00:00Z,30341.77,30379.02,30046.109,30118.16,NaN,NaN,-11.454449486480314,462.95172506318704,474.40617454966736
2010-10-25T07:00:00Z,30337.039,30446.631,30230.52,30262.641,NaN,NaN,-18.092596348559823,451.79042911396755,469.88302546252737
2010-10-26T07:00:00Z,30217,30251.02,29945.26,30133.779,NaN,NaN,-33.8123200474912,427.6176254031634,461.4299454506546
2010-10-27T07:00:00Z,29994.23,30188.07,29942.779,29955.84,NaN,NaN,-57.455060646729635,389.61111964224256,447.0661802889722
2010-10-28T07:00:00Z,30119.25,30269.6,30060.08,30186.58,NaN,NaN,-58.61251247823418,373.80053969117944,432.4130521694136
2010-10-29T07:00:00Z,30188.43,30430.9,30077.02,30430.9,NaN,NaN,-44.61571173827133,376.64341249657446,421.2591242348458
2010-11-01T07:00:00Z,30516.68,30646.301,30377.5,30637.961,NaN,NaN,-24.13034860087754,391.09618848374885,415.2265370846264
2010-11-02T07:00:00Z,30567.949,30653.18,30427.221,30609.631,NaN,NaN,-15.619062601414896,395.70270883285775,411.32177143427265
2010-11-03T07:00:00Z,30662.23,30951.359,30614.199,30817.971,NaN,NaN,0.08025364689751768,411.42208849289455,411.341834845997
2010-11-04T07:00:00Z,30942.961,31327.9,30896.83,31327.9,NaN,NaN,38.70842639908898,459.72736784485824,421.01894144576926
2010-11-05T07:00:00Z,31406.949,31456.461,31157.09,31456.461,NaN,NaN,65.25677040795404,502.5899044557118,437.33313404775777
2010-11-08T07:00:00Z,31315.09,31401.66,31217.68,31388.98,NaN,NaN,70.18232789368648,525.0610439148659,454.8787160211794
2010-11-09T07:00:00Z,31420.99,31708.17,31363.1,31662.141,NaN,NaN,82.87595274368374,558.4736569507841,475.5977042071003
2010-11-10T07:00:00Z,31446.16,31621.01,31412.58,31517.83,NaN,NaN,72.94205212560087,566.7752693641014,493.83321723850054
2010-11-11T07:00:00Z,31677.039,31705.381,31450.961,31560.07,NaN,NaN,61.08540770892671,570.1899768746589,509.1045691657322
2010-11-12T07:00:00Z,31398.949,31692.801,31201.109,31692.801,NaN,NaN,54.2808678375809,576.9556539627083,522.6747861251274
2010-11-15T07:00:00Z,31600.471,31859.051,31442.59,31816.609,NaN,NaN,50.30643235180219,585.5578265648801,535.2513942130779
2010-11-16T07:00:00Z,31670.881,31672.449,31419.68,31419.68,NaN,NaN,14.967320603581356,553.9605449675546,538.9932243639732
2010-11-17T07:00:00Z,31259.15,31385.99,31136.6,31345.17,NaN,NaN,-17.63611415903938,516.948081665174,534.5841958242133
2010-11-18T07:00:00Z,31591.92,31693.891,31500.289,31574,NaN,NaN,-27.417107247037848,500.312811765416,527.7299190124538
2010-11-19T07:00:00Z,31685.189,31685.189,31293.76,31398.82,NaN,NaN,-48.10118544320562,467.60343720844685,515.7046226516525
2010-11-22T07:00:00Z,31575.1,31672.301,31264.631,31403.811,NaN,NaN,-62.927087960262895,437.04576270132384,499.97285066158673
2010-11-23T07:00:00Z,31170.949,31210.84,30895.07,30895.07,NaN,NaN,-105.94575365086507,367.5406585980054,473.48641224887047
2010-11-24T07:00:00Z,31045.141,31166.211,30801.09,31112.49,NaN,NaN,-117.79661719488922,326.24064075525894,444.03725795014816
2010-11-25T07:00:00Z,31241.721,31363.311,31196.641,31298.221,NaN,NaN,-111.24469995483162,304.98138300660867,416.2260829614403
2010-11-26T07:00:00Z,31208.109,31244.98,30924.359,31181.381,NaN,NaN,-112.55756375396277,275.5291282689868,388.0866920229496
2010-11-29T07:00:00Z,31328.57,31483.26,30716.24,30716.24,NaN,NaN,-140.7023121220791,212.20880187035073,352.9111139924298
2010-11-30T07:00:00Z,30850.1,30852.641,30248.561,30266.4,NaN,NaN,-182.8922085970509,124.29585324611617,307.1880618431671
2010-12-01T07:00:00Z,30511.949,30851.15,30511.949,30787.32,NaN,NaN,-169.30518405063134,95.55658177987789,264.8617658305092
2010-12-02T07:00:00Z,30909.23,31145.18,30877.09,31145.18,NaN,NaN,-131.49074776548437,100.49833112365377,231.98907888913814
2010-12-03T07:00:00Z,31136.439,31480.15,31131.52,31376.93,NaN,NaN,-88.22168597297215,121.71197142292294,209.9336573958951
2010-12-06T07:00:00Z,31487.58,31729.48,31442.529,31655.93,NaN,NaN,-40.58554662086661,159.20172411981184,199.78727074067845
2010-12-07T07:00:00Z,31724.76,31976.461,31623.93,31764.369,NaN,NaN,-3.5016746866311337,195.41017738238952,198.91185206902065
2010-12-08T07:00:00Z,31556.75,31835.199,31512.33,31769.881,NaN,NaN,18.46366295765634,221.99143076609107,203.52776780843473
2010-12-09T07:00:00Z,31847.51,31898.609,31568.01,31617.66,NaN,NaN,19.693302918726232,228.14439645684251,208.45109353811628
2010-12-10T07:00:00Z,31640.119,31686.609,31366.471,31488.811,NaN,NaN,9.308410948379986,220.08660722359127,210.7781962752113
2010-12-13T07:00:00Z,31581.99,31661.02,31499.141,31565.18,NaN,NaN,5.2634661534897305,217.35752896707345,212.09406281358372
2010-12-14T07:00:00Z,31683.4,31720.42,31589.6,31666.641,NaN,NaN,6.993636429548047,220.83610835051877,213.84247192097072
2010-12-15T07:00:00Z,31632.33,31775.23,31601.4,31703.609,NaN,NaN,8.1211060599787,223.9938544959441,215.8727484359654
2010-12-17T07:00:00Z,31561.711,31815.461,31560.01,31631.07,NaN,NaN,1.8047202257793913,218.12864871818965,216.32392849241026
2010-12-20T07:00:00Z,31637.76,31835.24,31619.551,31732.52,NaN,NaN,2.2532435680761296,219.1404829525054,216.88723938442928
2010-12-21T07:00:00Z,31884.52,32063.811,31840.211,32063.811,NaN,NaN,21.581148661020563,243.86367521070497,222.2825265496844
2010-12-22T07:00:00Z,32075.939,32180.641,31984.49,32058.971,NaN,NaN,30.228800798130806,260.0685275473479,229.8397267492171
2010-12-23T07:00:00Z,32142.609,32167.16,32006.449,32127.311,NaN,NaN,36.33023216531237,275.2525169558576,238.9222847905452
2010-12-24T07:00:00Z,32094.74,32124.039,32037.061,32037.061,NaN,NaN,30.312247315193673,276.8125939345373,246.50034661934362
2010-12-28T07:00:00Z,32129.449,32135.27,31922.949,32012.311,NaN,NaN,21.124489119160927,272.90595801829477,251.78146889913384
2010-12-29T07:00:00Z,32065.369,32123.4,31951.17,32123.4,NaN,NaN,19.052396516889758,275.596964545246,256.54456802835625
2010-12-30T07:00:00Z,32132.961,32227.23,32097.16,32210.039,NaN,NaN,19.945121627713718,281.4759700629984,261.53084843528467
2010-12-31T07:00:00Z,32112.82,32205.609,32092.82,32118.891,NaN,NaN,11.257928953748944,275.60325962747083,264.3453306737219
2011-01-03T07:00:00Z,32117.199,32308.109,32117.199,32308.109,NaN,NaN,14.888270437577034,282.9556687206932,268.0673982831162
2011-01-04T07:00:00Z,32287.07,32429.33,32258.26,32427.4,NaN,NaN,21.552184044084868,295.0076283382223,273.4554442941374
2011-01-05T07:00:00Z,32357.24,32357.24,31879.01,32010.529,NaN,NaN,-4.497579530620953,267.83346988086123,272.3310494114822
2011-01-06T07:00:00Z,32092.221,32180.461,32062.5,32115.881,NaN,NaN,-16.34876779611301,251.89508966634094,268.24385746245395
2011-01-07T07:00:00Z,32026.539,32059.1,31732.641,31929.721,NaN,NaN,-37.24565792386136,221.68678505762728,258.93244298148863
2011-01-10T07:00:00Z,31958.09,32004.83,31688.84,31698.49,NaN,NaN,-65.50820476103172,177.04718703019898,242.5553917912307
2011-01-11T07:00:00Z,31852.42,32162.15,31819.381,32162.15,NaN,NaN,-52.41020644281633,177.04263373771028,229.4528401805266
2011-01-12T07:00:00Z,32253.279,32600.631,32238.109,32483.939,NaN,NaN,-23.009260744875917,200.6912642494317,223.7005249943076
2011-01-13T07:00:00Z,32609.23,32726.029,32440.789,32632.15,NaN,NaN,4.043910683248441,228.75541334836817,224.71150266511972
2011-01-14T07:00:00Z,32617.289,32661.061,32397.711,32661.061,NaN,NaN,20.584706549593278,250.44238585211133,229.85767930251805
2011-01-17T07:00:00Z,32585.1,32636.211,32316.199,32316.199,NaN,NaN,5.769216852485698,237.06920036812517,231.29998351563947
2011-01-18T07:00:00Z,32436.811,32755.029,32396.971,32559.721,NaN,NaN,9.61301038325567,243.31624649470905,233.70323611145338
2011-01-19T07:00:00Z,32706.32,32725.869,32361.119,32363.75,NaN,NaN,-3.1187433769686095,229.80480689024262,232.92355026721123
2011-01-20T07:00:00Z,32171.18,32219.369,31834.689,31837.141,NaN,NaN,-46.66574596947058,174.591367805373,221.2571137748436
2011-01-21T07:00:00Z,31860.539,32140.01,31742.91,32140.01,NaN,NaN,-54.20263488283811,153.50382017129596,207.70645505413407
2011-01-24T07:00:00Z,32175.971,32175.971,31767.25,31869.061,NaN,NaN,-75.27017145055692,113.61874074093794,188.88891219149485
2011-01-25T07:00:00Z,32058.721,32058.721,31594.26,31656.631,NaN,NaN,-99.80795894121434,64.12896351497693,163.93692245619127
2011-01-26T07:00:00Z,31695.73,32052.881,31695.73,31965.24,NaN,NaN,-91.75554684801227,49.24248889617593,140.9980357441882
2011-01-27T07:00:00Z,32046.16,32247.9,32012.92,32138.539,NaN,NaN,-72.1243884203046,50.842550218807446,122.96693863911204
2011-01-28T07:00:00Z,31970.039,31993.039,31522.6,31543.051,NaN,NaN,-95.16279811436368,4.013440996157442,99.17623911052112
2011-01-31T07:00:00Z,31419.439,31511.67,31135.461,31398.75,NaN,NaN,-114.72735940365737,-44.232960144050594,70.49439925960678
2011-02-01T07:00:00Z,31571.41,31845.881,31570.869,31838.16,NaN,NaN,-93.57641395707142,-46.47611818673249,47.100295770338924
2011-02-02T07:00:00Z,32023.471,32487.609,32023.08,32487.609,NaN,NaN,-34.39706732289953,4.103961616714514,38.501028939614045
2011-02-03T07:00:00Z,32551.811,32794.84,32490.359,32794.84,NaN,NaN,23.75430990118044,68.1939163160896,44.43960641490916
2011-02-04T07:00:00Z,32880.059,33045.199,32836.922,32902.52,NaN,NaN,65.42396501966465,126.21956268948998,60.79559766982533
2011-02-07T07:00:00Z,32996.422,33122.43,32800.23,32800.23,NaN,NaN,81.02989452724546,162.08296582888215,81.05307130163669
2011-02-08T07:00:00Z,32904.969,32953.238,32681.98,32788.859,NaN,NaN,85.09905180417499,187.42688605685544,102.32783425268045
2011-02-09T07:00:00Z,32884.129,32903,32613.24,32677.561,NaN,NaN,75.15280615778946,196.26884194991726,121.1160357921278
2011-02-10T07:00:00Z,32662.17,32678.721,32304.23,32409.48,NaN,NaN,46.76656288131292,179.57423939376895,132.80767651245603
2011-02-11T07:00:00Z,32472.49,32954.328,32401.211,32954.328,NaN,NaN,60.08317928393447,207.9116506173741,147.82847133343964
2011-02-14T07:00:00Z,33071.18,33334.551,32984.949,33094.059,NaN,NaN,72.84969894628449,238.89059501629526,166.04089607001077
2011-02-15T07:00:00Z,33116.82,33171.18,32952.789,33060.281,NaN,NaN,73.36320834138664,257.7449064967441,184.38169815535744
2011-02-16T07:00:00Z,33012.871,33203.309,32691.141,32778.121,NaN,NaN,50.15148070419079,247.07104903559593,196.91956833140515
2011-02-17T07:00:00Z,32865.852,32917.48,32699.189,32722.91,NaN,NaN,27.655080864303073,231.48841941178398,203.8333385474809
